Age,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,OutstandingPerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department:HumanResources,Department:ResearchAndDevelopment,Department:Sales,EducationField:HumanResources,EducationField:LifeSciences,EducationField:Marketing,EducationField:Medical,EducationField:Other,EducationField:TechnicalDegree,JobRole:HealthcareRepresentative,JobRole:HumanResources,JobRole:LaboratoryTechnician,JobRole:Manager,JobRole:ManufacturingDirector,JobRole:ResearchDirector,JobRole:ResearchScientist,JobRole:SalesExecutive,JobRole:SalesRepresentative,MaritalStatus:Divorced,MaritalStatus:Married,MaritalStatus:Single,Attrition
52,1,11,4,4,1,3,2,3,3149,8,0,20,1,2,1,9,3,3,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,1,2,3,3,0,3,4,3,17639,5,0,16,0,4,0,30,3,3,4,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,1,1,2,2,1,2,1,1,2319,1,1,11,0,4,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,1,7,3,3,0,3,3,3,11691,0,0,11,0,4,0,14,3,4,13,9,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,1,16,3,1,1,3,2,1,5324,5,0,15,0,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
47,1,2,2,3,1,3,4,4,16752,1,1,11,0,3,1,26,3,2,26,14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,1,1,3,3,1,3,2,2,5228,0,0,15,0,1,1,10,2,3,9,7,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,23,2,3,0,4,1,3,2700,1,0,24,1,3,1,10,3,3,10,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58,1,2,4,4,0,3,5,2,19246,7,1,12,0,4,0,40,2,3,31,15,13,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
35,1,1,4,4,1,4,1,3,2506,3,0,13,0,3,0,7,0,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,1,1,2,4,1,2,2,4,6062,9,1,13,0,4,1,8,4,3,4,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,1,2,4,3,0,3,1,3,4382,6,0,17,0,4,0,5,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36,1,13,3,3,0,3,1,2,2143,4,0,13,0,2,1,8,2,3,5,2,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,1,4,3,3,1,2,2,3,6162,1,0,12,0,3,1,14,3,3,14,13,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40,2,16,4,1,0,2,2,3,5094,6,0,14,0,4,0,10,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,1,2,3,3,1,2,2,4,6877,5,1,24,1,2,0,12,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,1,2,3,2,1,2,1,3,2274,1,0,14,0,4,0,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,1,29,3,2,0,3,2,2,4434,1,0,13,0,4,1,10,3,2,9,8,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,2,12,3,1,0,2,2,1,6288,2,0,15,0,3,1,13,3,2,4,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,2,16,4,3,1,2,1,4,2553,1,0,16,0,3,0,6,3,3,5,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,1,11,3,3,1,3,3,4,7654,1,0,18,0,1,2,9,3,4,9,8,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55,1,2,1,3,0,3,2,4,5160,4,0,16,0,3,0,12,3,2,9,7,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
43,1,14,2,2,0,3,4,1,17159,6,0,24,1,3,1,22,3,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27,1,5,1,3,0,2,3,4,12808,1,1,16,0,2,1,9,3,3,9,8,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
35,1,7,3,3,0,3,3,3,10221,3,0,21,1,2,0,17,3,4,8,5,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,1,2,4,2,1,3,2,2,4779,1,1,20,1,1,0,8,2,3,8,7,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,1,3,2,3,0,3,1,4,3737,0,0,19,0,3,1,4,1,1,3,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,2,5,2,3,1,2,1,3,2366,1,1,14,0,1,1,8,2,3,8,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
27,0,3,3,4,0,3,1,4,1706,1,0,11,0,3,3,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,1,26,4,1,1,3,4,3,16307,2,0,14,0,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,1,4,3,4,0,3,2,2,5933,9,0,12,0,4,0,10,2,2,5,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,1,2,1,1,0,4,1,1,3424,7,0,13,0,3,0,6,3,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,1,1,3,1,0,4,2,1,4037,1,0,22,1,1,1,9,5,3,9,8,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,1,27,1,3,1,2,1,1,2559,1,0,11,0,4,0,6,3,2,6,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,1,2,2,0,3,2,4,6201,1,1,14,0,4,1,18,1,2,18,14,4,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,13,4,2,0,3,2,4,4403,2,0,11,0,3,1,8,3,2,5,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,2,5,4,2,0,2,1,4,3761,9,0,12,0,2,1,10,3,2,5,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53,1,7,2,1,1,2,3,4,10934,7,1,18,0,4,1,35,3,3,5,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,1,9,3,4,0,3,3,1,10761,4,1,12,0,3,1,18,2,3,5,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,1,8,2,3,1,4,2,3,5175,5,0,12,0,3,1,9,3,2,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,2,25,4,3,1,2,4,4,13826,3,0,22,1,3,0,31,3,3,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37,1,16,4,4,0,2,2,3,6334,4,0,19,0,4,2,9,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28,1,8,2,2,0,2,1,4,4936,1,0,13,0,4,1,6,6,3,5,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,1,1,2,4,0,2,2,4,4775,6,0,22,1,1,2,4,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,1,8,4,1,0,4,1,4,2818,2,1,24,1,3,1,10,2,2,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42,2,2,1,2,0,3,1,4,2515,5,1,14,0,4,0,8,2,3,2,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,8,3,1,0,2,1,1,2342,0,0,21,1,3,0,6,3,3,5,4,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,1,3,1,3,0,3,2,1,4194,1,1,18,0,4,0,5,3,3,5,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,1,9,3,4,1,2,3,3,10685,1,1,20,1,2,1,17,2,3,17,14,5,15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,2,25,4,4,1,3,1,2,2022,1,1,19,0,1,1,10,3,2,10,2,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,0,1,3,4,0,3,1,4,2314,0,0,12,0,2,1,4,2,3,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,1,4,1,3,0,2,2,1,4256,1,0,12,0,1,0,5,1,4,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,1,1,3,3,1,3,1,1,3580,2,0,16,0,2,1,7,2,3,4,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24,0,4,1,1,0,2,1,4,3162,0,0,17,0,4,0,6,2,2,5,2,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,2,5,2,2,0,3,2,2,6524,1,0,14,0,4,1,10,3,3,10,8,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1,9,3,2,0,2,1,2,2899,0,0,19,0,4,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,1,3,3,3,1,4,2,4,5231,2,1,13,0,2,1,17,1,2,5,3,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,1,11,4,4,0,3,1,4,2356,3,1,19,0,2,1,8,2,3,6,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,1,1,3,2,1,2,1,3,2800,6,1,19,0,3,3,5,3,3,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
53,1,8,3,1,0,3,4,4,11836,5,0,14,0,3,1,28,3,3,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,1,25,3,4,0,2,3,2,10903,3,0,16,0,1,0,16,2,3,13,10,4,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
37,2,21,2,3,1,3,1,4,2973,5,0,15,0,2,1,10,3,3,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,1,23,4,4,1,3,4,4,14275,6,0,18,0,3,0,33,0,3,12,9,3,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,2,1,3,4,1,3,2,4,5562,4,0,13,0,2,1,12,2,2,5,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,2,2,3,1,3,2,4,4537,0,1,22,1,1,1,8,2,3,7,6,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,19,2,1,0,3,3,2,7642,1,1,13,0,4,0,10,2,3,10,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,2,4,1,0,3,4,1,17924,1,0,11,0,4,1,31,3,3,31,6,14,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
39,1,2,3,4,1,2,2,4,5204,8,0,11,0,3,2,13,2,3,5,4,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,1,3,2,4,0,3,1,2,2277,3,1,11,0,3,1,7,4,4,4,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,1,25,4,1,0,3,1,4,2795,1,1,24,1,3,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
29,1,7,1,1,1,2,1,4,2532,6,0,14,0,3,3,8,5,3,4,3,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,1,9,2,2,0,3,1,1,2559,1,1,13,0,4,0,8,0,3,8,7,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,1,5,4,1,0,3,2,4,4908,1,0,14,0,2,0,4,3,3,4,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58,2,2,1,4,0,2,1,4,2380,9,1,14,0,4,1,3,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
43,1,8,3,1,1,3,2,2,4765,4,0,21,1,3,1,4,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,1,2,3,3,1,2,1,3,2044,1,0,13,0,4,0,2,3,2,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
21,1,18,1,4,1,3,1,4,2693,1,0,19,0,1,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36,1,14,1,3,0,3,2,4,6586,0,1,17,0,1,1,17,2,2,16,8,4,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,2,4,4,1,2,1,4,3294,1,1,18,0,1,0,3,3,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,1,3,1,2,1,3,2,3,4171,0,1,19,0,1,1,4,3,4,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
41,1,2,4,2,1,1,1,4,2778,4,1,13,0,3,1,10,1,2,7,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,1,9,3,3,1,3,1,3,2377,5,0,18,0,2,1,6,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,1,6,3,4,0,3,1,1,2404,7,1,21,1,4,0,8,2,1,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27,1,4,3,2,1,3,1,3,2318,1,0,19,0,3,0,1,2,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,1,10,3,2,0,3,1,2,2008,1,0,14,0,2,2,1,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,1,14,2,3,1,2,2,3,6244,7,0,17,0,1,0,10,6,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,1,1,4,3,0,2,1,1,2799,3,1,11,0,2,0,6,1,3,3,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58,1,5,3,3,1,2,3,2,10552,2,1,13,0,4,1,24,3,3,6,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31,1,7,4,2,0,2,1,3,2329,3,0,15,0,2,0,13,2,4,7,7,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,1,21,1,4,1,3,2,4,4014,1,1,25,1,4,1,10,2,1,10,6,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49,1,8,2,1,1,3,3,2,7403,4,0,11,0,3,1,29,3,2,26,9,1,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48,1,20,4,4,0,3,1,3,2259,4,0,17,0,1,2,13,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,20,2,4,1,3,2,3,6932,1,0,13,0,4,1,9,2,2,9,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1,7,4,2,0,3,1,4,4678,2,0,18,0,3,0,8,6,3,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,1,1,3,4,1,3,3,1,13582,1,0,13,0,2,1,15,3,3,15,12,5,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
32,0,1,3,3,1,2,1,2,2332,6,0,20,1,3,0,5,3,3,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,1,19,2,3,0,2,1,2,2413,1,1,18,0,3,3,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40,1,10,4,1,0,2,3,2,9705,2,0,12,0,2,1,11,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,2,1,3,3,0,2,2,1,4294,1,0,12,0,2,0,7,2,3,7,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,1,6,3,4,0,3,1,1,4721,2,1,13,0,3,0,20,3,3,18,13,2,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,1,2,4,3,0,3,1,3,2519,4,0,21,1,3,0,16,6,3,11,8,3,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,1,21,3,4,0,2,1,2,2121,1,1,13,0,2,0,1,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
20,1,4,3,1,0,3,1,1,2973,1,0,19,0,2,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
31,1,12,3,4,1,3,2,4,5855,0,1,11,0,3,2,10,2,1,9,7,8,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40,2,9,4,4,0,3,1,2,3617,8,1,14,0,4,1,3,2,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,1,3,4,3,1,3,2,1,6725,1,0,12,0,3,1,8,2,4,8,7,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,1,3,1,3,0,2,3,4,10325,1,1,11,0,1,1,16,6,3,16,7,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
33,1,1,3,2,1,2,2,4,6949,0,0,14,0,1,0,6,3,3,5,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,1,1,4,1,0,2,3,3,10609,5,0,11,0,3,0,17,2,1,14,1,11,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
45,0,4,2,3,0,3,2,2,4447,1,0,12,0,2,0,9,5,2,9,7,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,2,20,3,3,1,3,1,4,2157,1,0,15,0,2,1,3,5,3,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35,1,18,3,3,1,3,2,3,4601,1,0,16,0,2,0,5,3,3,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,1,1,2,4,0,3,4,4,17099,2,0,15,0,2,1,26,2,2,9,8,7,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,1,2,3,4,0,3,1,3,2479,4,0,24,1,1,0,7,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
53,1,2,2,3,0,3,4,3,14852,6,0,13,0,3,1,22,3,4,17,13,15,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,1,8,2,3,0,3,3,3,7264,5,0,11,0,1,1,10,2,4,8,4,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,0,10,3,3,1,3,2,4,5666,1,1,13,0,2,0,6,1,3,5,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,1,3,4,4,0,3,3,4,7823,6,0,13,0,2,1,12,2,3,10,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,1,2,5,1,0,4,3,3,7880,0,0,18,0,4,0,9,3,3,8,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,24,3,2,1,4,4,2,13194,4,1,16,0,4,0,22,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
47,2,16,4,3,0,4,2,3,5067,1,1,19,0,3,0,20,3,4,19,10,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36,0,8,4,1,0,3,2,4,5079,4,0,13,0,4,2,12,3,3,7,7,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31,0,9,2,3,0,2,1,1,2321,0,1,22,1,1,0,4,0,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33,0,17,3,4,0,3,4,3,17444,1,0,11,0,4,0,10,2,3,10,8,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,1,10,3,4,1,2,1,1,2404,6,1,20,1,3,0,3,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33,1,13,1,2,1,3,1,4,3452,3,0,18,0,1,0,5,4,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,1,1,4,4,1,3,1,4,2270,3,0,14,0,4,2,8,2,3,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50,1,1,2,4,0,3,4,4,17399,9,0,22,1,3,1,32,1,2,5,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,2,1,4,3,1,4,2,2,5488,1,1,13,0,1,1,6,2,3,6,5,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41,2,9,3,1,0,3,5,3,19419,2,0,17,0,2,1,21,2,4,18,16,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27,1,16,4,3,1,3,1,2,2811,9,0,14,0,2,1,4,2,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
45,0,23,2,4,0,3,2,1,3633,1,1,15,0,3,1,9,2,3,9,8,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47,1,4,2,4,1,3,2,4,4163,1,1,17,0,3,0,9,0,3,9,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,1,22,3,1,1,3,1,3,2132,4,1,11,0,2,0,7,2,3,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
50,1,24,3,4,0,3,4,3,13973,3,1,18,0,4,1,22,2,3,12,11,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,2,10,1,3,0,3,1,3,2684,0,0,17,0,2,1,3,0,2,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,1,7,2,4,0,3,3,3,10845,6,0,13,0,2,1,13,3,3,8,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24,1,17,1,4,1,2,2,3,4377,1,0,15,0,2,2,5,6,3,4,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,1,14,4,3,0,2,1,2,3743,1,1,24,1,4,1,5,2,1,4,2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31,2,1,1,3,1,3,2,1,4148,1,0,12,0,3,1,4,1,3,4,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,0,5,2,2,0,3,1,4,1051,1,0,15,0,4,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,1,17,3,3,1,3,3,3,10739,8,0,11,0,3,1,22,2,3,10,7,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
35,1,25,4,3,1,3,3,3,10388,1,1,11,0,3,1,16,3,2,16,10,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,1,8,2,2,1,4,3,1,11416,0,1,12,0,3,3,9,4,2,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,1,11,3,4,1,2,1,1,2600,1,1,15,0,1,0,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30,2,5,3,2,1,3,1,2,2422,0,0,17,0,1,0,4,3,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26,1,2,2,4,0,4,2,4,5472,1,0,12,0,2,0,8,2,3,8,7,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,1,8,1,2,0,1,1,1,2451,1,0,15,0,1,1,4,3,2,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
